,AUTHOR_ID,PAPER_ID,corresponding_author
2673,2115684309,9f2b2111cd65cc33c0c440f4f8e548b58d8dd851,False
2674,48859109,9f2b2111cd65cc33c0c440f4f8e548b58d8dd851,False
2675,,9f2b2111cd65cc33c0c440f4f8e548b58d8dd851,False
2676,1709392,f56425ec56586dcfd2694ab83643e9e76f314e91,True
2677,40328200,edca4813d7da7507ff5a8a89e6c0481f8967ac84,True
2678,3052733,edca4813d7da7507ff5a8a89e6c0481f8967ac84,False
2679,2630296,1ec4d0e29455e47245edaa17368257df3efb6562,True
2680,33270118,1ec4d0e29455e47245edaa17368257df3efb6562,False
2681,40237241,2ad13329d44c74041626a60898ccf921b0bdacd3,True
2682,1388063052,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2683,33641807,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2684,1388063044,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2685,1388063032,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2686,2083651327,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2687,48965924,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2688,39454224,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2689,2053062532,2ad13329d44c74041626a60898ccf921b0bdacd3,False
2690,2541723,1ac524c713423bc50822b34e0aa1bbfab42d2b00,True
2691,52113800,1ac524c713423bc50822b34e0aa1bbfab42d2b00,False
2692,2027648,678da221aa156807bc2c191ed5f4bcbb0b25d421,True
2693,2065605006,678da221aa156807bc2c191ed5f4bcbb0b25d421,False
2694,83201140,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,True
2695,2313947,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,False
2696,4114666,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,False
2697,49934155,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,False
2698,1700173,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,True
2699,144598189,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,False
2700,20520552,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,False
2701,49186479,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,False
2702,11805340,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,False
2703,153809986,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,False
2704,1922284334,5c8b7127ad0b5257f81ce1aa70b89faa97bbc211,False
2705,144440084,2081ed6854290a479f796f2432c7951ff24232fe,True
2706,145262829,2081ed6854290a479f796f2432c7951ff24232fe,False
2707,2055859311,2081ed6854290a479f796f2432c7951ff24232fe,False
2708,1685522,2081ed6854290a479f796f2432c7951ff24232fe,False
2709,1688844,2081ed6854290a479f796f2432c7951ff24232fe,False
2710,2874726,2081ed6854290a479f796f2432c7951ff24232fe,False
2711,31904485,2081ed6854290a479f796f2432c7951ff24232fe,False
2712,32826718,0e23ff1f915b6af32bf1a1107ee7e15ebe10efe8,True
2713,65991810,e564e3656395782d0ab9f801bfbe9f9f1a5d34a7,True
2714,2082407039,e564e3656395782d0ab9f801bfbe9f9f1a5d34a7,False
2715,2085348595,e564e3656395782d0ab9f801bfbe9f9f1a5d34a7,False
2716,51208883,b00f836c62d0ea7678d0f20aeec3397138633060,True
2717,48946116,b00f836c62d0ea7678d0f20aeec3397138633060,False
2718,5328311,b00f836c62d0ea7678d0f20aeec3397138633060,False
2719,38385690,b00f836c62d0ea7678d0f20aeec3397138633060,False
2720,144696683,b00f836c62d0ea7678d0f20aeec3397138633060,False
2721,15671883,b00f836c62d0ea7678d0f20aeec3397138633060,False
2722,51219288,b00f836c62d0ea7678d0f20aeec3397138633060,False
2723,1412757151,b00f836c62d0ea7678d0f20aeec3397138633060,False
2724,2474559,b00f836c62d0ea7678d0f20aeec3397138633060,False
2725,2467795,b00f836c62d0ea7678d0f20aeec3397138633060,False
2726,14677344,b00f836c62d0ea7678d0f20aeec3397138633060,False
2727,1403076106,2ab2796390ac12df283e218907ed0ffef232dbc7,True
2728,145750440,2ab2796390ac12df283e218907ed0ffef232dbc7,False
2729,2631572,e799d31e1c2d80a971c1f956d62b98c0a9f27031,True
2730,152575374,b134d892f4e76081f5fa36b0b7c2e7118be53907,True
2731,1699259,b134d892f4e76081f5fa36b0b7c2e7118be53907,False
2732,34764116,b134d892f4e76081f5fa36b0b7c2e7118be53907,False
2733,3291146,b134d892f4e76081f5fa36b0b7c2e7118be53907,False
2734,39345350,b134d892f4e76081f5fa36b0b7c2e7118be53907,False
2735,41219567,b134d892f4e76081f5fa36b0b7c2e7118be53907,False
2736,1717018,b134d892f4e76081f5fa36b0b7c2e7118be53907,False
2737,3277480,eaa3bbe9e3c52781fd84149d8ee6e2670c90e5ec,True
2738,48697039,eaa3bbe9e3c52781fd84149d8ee6e2670c90e5ec,False
2739,47628266,702cd9a7a128706b8a6ec88e7424e06c326021e5,True
2740,9691982,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2741,48567420,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2742,144070372,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2743,144239097,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2744,35792812,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2745,51297621,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2746,3681654,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2747,70054515,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2748,2061038488,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2749,2051372542,702cd9a7a128706b8a6ec88e7424e06c326021e5,False
2750,4603017,863a35bdd1ae803491801e283c2ae79fe973cf68,True
2751,3294751,863a35bdd1ae803491801e283c2ae79fe973cf68,False
2752,39908645,747359803e9a734fa4f1338a83121a942f3da60e,True
2753,1403960481,747359803e9a734fa4f1338a83121a942f3da60e,False
2754,144265063,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,True
2755,2165530,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2756,15283050,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2757,3365871,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2758,2303719,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2759,1778446,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2760,1916040,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2761,4165758,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2762,12440182,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2763,2059877618,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2764,2715187,d6801d0ffd08ba56bccfa01884bb6a126f99de2e,False
2765,144481328,9d76e69f54bdf739fcd61d0fd25f92c7dd3923c2,True
2766,40362338,590ead4aeddbf8fea8414998b2dc3b74576a71cb,True
2767,2072740070,590ead4aeddbf8fea8414998b2dc3b74576a71cb,False
2768,2411193,590ead4aeddbf8fea8414998b2dc3b74576a71cb,False
2769,145261717,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,True
2770,46916438,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2771,2337683,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2772,143998072,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2773,46574709,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2774,49370597,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2775,1950729,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2776,1732750,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2777,144180010,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2778,1939433,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2779,2739468,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2780,144927159,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2781,145743805,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2782,145780106,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2783,48692032,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2784,2225948,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2785,49991208,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2786,2068134753,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2787,2119112,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2788,1775384,f9e0e85732f0736c0d5a6f0c63df5c7f1f245dcd,False
2789,3240918,8d446e7af03d7c7f9fe5828b2d9939e23a3ed7b0,True
2790,1704242,bb44d1472bb281c699ef556f6eb6ccc66889f2d3,True
2791,1929279,bb44d1472bb281c699ef556f6eb6ccc66889f2d3,False
2792,1997850,bb44d1472bb281c699ef556f6eb6ccc66889f2d3,False
2793,2168267,bb44d1472bb281c699ef556f6eb6ccc66889f2d3,False
2794,2174853,bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,True
2795,1410832522,bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,False
2796,1389536565,bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,False
2797,145720231,bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,False
2798,2525772,daec8baf1740a09725b375729d95caebc42f61c8,True
2799,38959541,daec8baf1740a09725b375729d95caebc42f61c8,False
2800,144761176,daec8baf1740a09725b375729d95caebc42f61c8,False
2801,3178042,daec8baf1740a09725b375729d95caebc42f61c8,False
2802,2630296,b85ac20631159ca3e370afa9c1f81a4618242b4f,True
2803,34814856,b85ac20631159ca3e370afa9c1f81a4618242b4f,False
2804,1886238,b85ac20631159ca3e370afa9c1f81a4618242b4f,False
2805,23579626,b85ac20631159ca3e370afa9c1f81a4618242b4f,False
2806,46550919,b85ac20631159ca3e370afa9c1f81a4618242b4f,False
2807,39501851,31de1d23b2f1f1c14ce7025489d2892aa10fb1ef,True
2808,31933283,31de1d23b2f1f1c14ce7025489d2892aa10fb1ef,False
2809,3209734,46f1c45c62b7dbf77af405f5ddcf137b5e1ddde9,True
2810,3047640,46f1c45c62b7dbf77af405f5ddcf137b5e1ddde9,False
2811,49028813,36708c11c2fde2efb50e75d81f174b2c205082c8,True
2812,3473834,36708c11c2fde2efb50e75d81f174b2c205082c8,False
2813,3044529,4f0218eb9ed62d5acc03f02bfa24b388a66067e8,True
2814,48596333,4aeda303fa0b9beae3f6d65e052dace9d4540116,True
2815,72466489,4aeda303fa0b9beae3f6d65e052dace9d4540116,False
2816,79734689,4aeda303fa0b9beae3f6d65e052dace9d4540116,False
2817,144139288,4aeda303fa0b9beae3f6d65e052dace9d4540116,False
2818,2107976569,fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,True
2819,1380506031,fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,False
2820,144008442,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,True
2821,36838735,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,False
2822,51906013,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,False
2823,1445301871,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,False
2824,2548167,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,True
2825,3119819,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2826,1986735,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2827,1707756,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2828,144205696,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2829,143669775,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2830,145072875,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2831,1726428,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2832,2107978833,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2833,2781539,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,True
2834,1722400,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2835,2341622,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2836,2105998204,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2837,49702692,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2838,153468945,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2839,101251726,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2840,1708269,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2841,2059337676,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2842,2598812,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2843,7934073,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2844,87122962,ffdb6039a5d82f8edd70b2d177074c2f2c89e97f,True
2845,2424441,6bec0106bebc93fc30ec47af9779d7e327639034,True
2846,3297552,3335c340c20609b4e6de481c9eaf67ecd6c960dc,True
2847,39248319,3335c340c20609b4e6de481c9eaf67ecd6c960dc,False
2848,1800213,3335c340c20609b4e6de481c9eaf67ecd6c960dc,False
2849,152512193,3335c340c20609b4e6de481c9eaf67ecd6c960dc,False
2850,3206748,c0b1eedfa2031a69fbdf02a4abc8a741faf6a912,True
2851,1816112,c0b1eedfa2031a69fbdf02a4abc8a741faf6a912,False
2852,2288483979,0a4b3c33e830d8cde364443a52e673c2c07dcfe8,True
2853,2288717046,577564ac25a12b37972d77a35b589f6b2270a45f,True
2854,2288719392,577564ac25a12b37972d77a35b589f6b2270a45f,False
2855,2288710412,577564ac25a12b37972d77a35b589f6b2270a45f,False
2856,31904485,140a6476f7b8dde9e7bbcd199d248fc629721faa,True
2857,1685522,140a6476f7b8dde9e7bbcd199d248fc629721faa,False
2858,1746961,305600f3cba8a63bad1bedeab34a299bf748754b,True
2859,2994037,f968cdd4637e7b26ca6c057a2f7f593b8cea2d18,True
2860,1736389,f968cdd4637e7b26ca6c057a2f7f593b8cea2d18,False
2861,48742163,f968cdd4637e7b26ca6c057a2f7f593b8cea2d18,False
2862,74823287,6bf9d589f80823735084956f056728ae1a7bcfa8,True
2863,123381777,6bf9d589f80823735084956f056728ae1a7bcfa8,False
2864,6293225,6bf9d589f80823735084956f056728ae1a7bcfa8,False
2865,2111929845,6bf9d589f80823735084956f056728ae1a7bcfa8,False
2866,2110126297,a2d7efb8b174702111e713765cbf741dff2bf9b8,True
2867,40445985,a2d7efb8b174702111e713765cbf741dff2bf9b8,False
2868,47328590,a2d7efb8b174702111e713765cbf741dff2bf9b8,False
2869,2112766906,a2d7efb8b174702111e713765cbf741dff2bf9b8,False
2870,1684641,ff6586ab32e9ed45d20a486ec7c5be02da5d3f1f,True
2871,2079028,ff6586ab32e9ed45d20a486ec7c5be02da5d3f1f,False
2872,50469411,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,True
2873,2054506573,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2874,71566309,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2875,3222316,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2876,144392054,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2877,2064193,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2878,7822425,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2879,2110384621,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2880,2064227187,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2881,34857486,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2882,21353595,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2883,9428866,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2884,2117524113,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2885,52104314,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2886,144336939,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2887,143935741,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2888,71154894,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2889,2581042,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2890,10192726,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2891,71873559,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2892,2316341,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2893,2219298,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2894,17038991,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2895,2087047748,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2896,2068644280,2a85f034ae7a6119ae6b718c8f73a58dc1fbd7b4,False
2897,113939582,2146edb37621d80f53c1261c8a53c94d3dda84c8,True
2898,2073452805,2146edb37621d80f53c1261c8a53c94d3dda84c8,False
2899,2029147,2146edb37621d80f53c1261c8a53c94d3dda84c8,False
2900,47203696,2146edb37621d80f53c1261c8a53c94d3dda84c8,False
2901,1397958668,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,True
2902,145849830,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2903,47515221,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2904,145587209,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2905,48307303,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2906,2298266,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2907,33751657,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2908,49993325,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2909,2318564,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2910,2458527,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2911,1756098,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2912,2711047,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2913,1711534,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2914,2464991,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2915,2209263,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2916,2500824,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2917,1993663,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2918,2655297,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2919,2075188103,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2920,2894418,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2921,2825517,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2922,144041441,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2923,145472146,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2924,1678633,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2925,1791709,0ec2d4c804dd2b4446e1808dc85b4fe4a27b1766,False
2926,2148761004,79be83a308a9a75ef4e64f63a938b201531c0bbf,True
2927,1796335,c0225f99c9b1619c3be74b63241faffe02d275d7,True
2928,50860274,c0225f99c9b1619c3be74b63241faffe02d275d7,False
2929,143698002,e4c66275e46a66586365c851f0974a3c88baf3d7,True
2930,2075368169,e4c66275e46a66586365c851f0974a3c88baf3d7,False
2931,143918378,e4c66275e46a66586365c851f0974a3c88baf3d7,False
2932,143738684,e4c66275e46a66586365c851f0974a3c88baf3d7,False
2933,39586294,e4c66275e46a66586365c851f0974a3c88baf3d7,False
2934,37998480,89535aa63bc5dac6f3beb60b813abb77aa4309d1,True
2935,10835407,89535aa63bc5dac6f3beb60b813abb77aa4309d1,False
2936,1409493802,89535aa63bc5dac6f3beb60b813abb77aa4309d1,False
2937,47811921,89535aa63bc5dac6f3beb60b813abb77aa4309d1,False
2938,144902513,a1dbdc2ce338d694a720163f591e4eb5c4070140,True
2939,144923779,b154d9ce0a551be90557d7a24a49b1988add2a81,True
2940,3367299,5a44f70130875b212452ad777ab02a4eb5cd35d9,True
2941,34282629,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2942,2406556,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2943,32082228,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2944,2165530,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2945,50191978,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2946,47449139,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2947,48144767,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2948,6031654,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2949,3343534,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2950,2395144,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2951,2344111,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2952,145860216,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2953,47430539,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2954,1393203758,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2955,2254229,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2956,2129237,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2957,144165720,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2958,2780549,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2959,1410176637,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2960,2110525134,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2961,145333206,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2962,2268924413,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2963,5049606,5a44f70130875b212452ad777ab02a4eb5cd35d9,False
2964,2027648,3c51a892ce5a8fc78d57ea290c6e5144ee9db579,True
2965,2065605006,3c51a892ce5a8fc78d57ea290c6e5144ee9db579,False
2966,145181379,3c51a892ce5a8fc78d57ea290c6e5144ee9db579,False
2967,2290127876,fde0b586e3bc9e5139a14493044bce9ff61706d4,True
2968,1719010,fde0b586e3bc9e5139a14493044bce9ff61706d4,False
2969,144790563,fde0b586e3bc9e5139a14493044bce9ff61706d4,False
2970,2108044212,afe79672aa99b7f606cbff234ec2454cf2295554,True
2971,2158831065,afe79672aa99b7f606cbff234ec2454cf2295554,False
2972,2048644,afe79672aa99b7f606cbff234ec2454cf2295554,False
2973,5191233,afe79672aa99b7f606cbff234ec2454cf2295554,False
2974,4983684,afe79672aa99b7f606cbff234ec2454cf2295554,False
2975,144801507,afe79672aa99b7f606cbff234ec2454cf2295554,False
2976,2791768,afe79672aa99b7f606cbff234ec2454cf2295554,False
2977,2060570114,afe79672aa99b7f606cbff234ec2454cf2295554,False
2978,144250888,afe79672aa99b7f606cbff234ec2454cf2295554,False
2979,2070615812,afe79672aa99b7f606cbff234ec2454cf2295554,False
2980,26430919,afe79672aa99b7f606cbff234ec2454cf2295554,False
2981,1721948,cdd5d0a3e2ba0e1f4b5bcd3115e5f5b6536e24f9,True
2982,1403376848,f4e66bd035e195f539f1b65a5aaec0e873cdee29,True
2983,144395551,f4e66bd035e195f539f1b65a5aaec0e873cdee29,False
2984,1712090,f4e66bd035e195f539f1b65a5aaec0e873cdee29,False
2985,1798963,b0fbdffb9733e7857afbb21ccbcd9cd74803ca1d,True
2986,1404116936,b0fbdffb9733e7857afbb21ccbcd9cd74803ca1d,False
2987,40362338,d2f83aa22def149095f1dd89b4cf36d09a748a87,True
2988,2072740070,d2f83aa22def149095f1dd89b4cf36d09a748a87,False
2989,2411193,d2f83aa22def149095f1dd89b4cf36d09a748a87,False
2990,2027648,b34b9758b36c92c023c3c10f3a39aeb8f5c83927,True
2991,82052397,b34b9758b36c92c023c3c10f3a39aeb8f5c83927,False
2992,144688641,b34b9758b36c92c023c3c10f3a39aeb8f5c83927,False
2993,82276372,b34b9758b36c92c023c3c10f3a39aeb8f5c83927,False
2994,2053934897,88761dffd173cd0e75e88c02d68f866f8cc43c14,True
2995,32305413,5de20ffb7852ae0665c382084c8a56918f23dc0b,True
2996,2046200,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
2997,40274483,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
2998,1777273,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
2999,2081789642,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
3000,2094070773,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
3001,2095167466,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
3002,2099797549,5de20ffb7852ae0665c382084c8a56918f23dc0b,False
3003,2979685,798e5e09c20b0270701b194a3198427fec6a4fcd,True
3004,145861353,798e5e09c20b0270701b194a3198427fec6a4fcd,False
3005,46660076,dd1f93c3faae464d50d2e97c2bf4ac8d43681cb1,True
3006,153263448,c9ed1ad1a3a08bf5ebebe8105805dd102546b8f3,True
3007,91769771,c9ed1ad1a3a08bf5ebebe8105805dd102546b8f3,False
3008,2075407028,c9ed1ad1a3a08bf5ebebe8105805dd102546b8f3,False
3009,26977123,c9ed1ad1a3a08bf5ebebe8105805dd102546b8f3,False
3010,73349747,c9ed1ad1a3a08bf5ebebe8105805dd102546b8f3,False
3011,1767762,c9ed1ad1a3a08bf5ebebe8105805dd102546b8f3,False
3012,3206748,e36022198f21f46d066007ee5cf901ea55080e21,True
3013,1816112,e36022198f21f46d066007ee5cf901ea55080e21,False
3014,50511380,d01c02801212f823cdc11e329b3a1afa63f3a2d5,True
3015,35183342,d01c02801212f823cdc11e329b3a1afa63f3a2d5,False
3016,5145191,d01c02801212f823cdc11e329b3a1afa63f3a2d5,False
3017,67314925,d01c02801212f823cdc11e329b3a1afa63f3a2d5,False
3018,144765083,1901a26945ecb5445a9d58b4c32a0dc6dbd12f1a,True
3019,1803195,04d7b3457dc78b2d2282e6af2c787308f75c9b26,True
3020,143903307,04d7b3457dc78b2d2282e6af2c787308f75c9b26,False
3021,11983152,04d7b3457dc78b2d2282e6af2c787308f75c9b26,False
3022,2427554,843793928e308b5414d2883ac869e813ec16f65d,True
3023,2343408,843793928e308b5414d2883ac869e813ec16f65d,False
3024,2691974,843793928e308b5414d2883ac869e813ec16f65d,False
3025,2879705,843793928e308b5414d2883ac869e813ec16f65d,False
3026,143684647,843793928e308b5414d2883ac869e813ec16f65d,False
3027,9106757,843793928e308b5414d2883ac869e813ec16f65d,False
3028,144381703,843793928e308b5414d2883ac869e813ec16f65d,False
3029,1725167,843793928e308b5414d2883ac869e813ec16f65d,False
3030,2143404317,843793928e308b5414d2883ac869e813ec16f65d,False
3031,2289824,843793928e308b5414d2883ac869e813ec16f65d,False
3032,5201129,b4332aaabec46e386fff31d066f278fc27cfa1cb,True
3033,47874620,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3034,31973936,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3035,5805789,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3036,34561147,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3037,46691130,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3038,145948460,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3039,49627079,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3040,145449141,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3041,144477665,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3042,47116401,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3043,2105359847,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
3044,2109787720,b4332aaabec46e386fff31d066f278fc27cfa1cb,False
